dataset,algorithm,status,n_features,r2,rmse,complexity,seconds,error,expr
feynman_III_8_54,MRGPRegressor,ok,3,-1.103055726446451,0.47632439717457675,362,3682.5,,"add(add(add(sin(sin(mul(X2, X1))), add(mul(exp(X1), sin(X3)), mul(div(X2, X1), log(X2)))), cube(add(sub(sqrt(X1), exp(X2)), sin(sqrt(div(add(cos(X3), log(add(X3, X3))), div(sqrt(cube(quart(cube(X2)))), div(square(sub(cube(X3), cube(mul(cos(sub(X2, X1)), sub(X2, cos(quart(X3))))))), div(sqrt(quart(mul(square(X1), mul(cube(quart(X2)), exp(sqrt(X3)))))), exp(sin(cube(exp(add(sin(sin(mul(X2, X1))), exp(X3))))))))))))))), mul(log(mul(exp(cube(X1)), exp(add(X3, X1)))), sin(div(exp(sqrt(square(add(square(sin(mul(X1, quart(X2)))), mul(cos(sub(X2, X1)), exp(sqrt(X3))))))), sub(exp(X2), div(X2, X3))))))"
feynman_II_15_4,ffx,ok,3,0.9757543039235956,0.8766422766907742,80,8.1,,1.17 + 0.919*X0 + 0.788*X1 - 0.715*X0 * abs(X2) - 0.710*X2**2 - 0.592*X1 * abs(X2) + 0.545*X2 - 0.474*abs(X2) - 0.217*X2 * abs(X2) + 0.150*X2 * X0 + 0.136*X0 * X1 + 0.0705*X2 * X1 - 0.00906*X1**2 + 0.00525*X0**2 + 7.40e-5*abs(X1)
feynman_II_11_28,ITEARegressor,ok,2,0.9939688937667998,0.022703559934518232,2,1810.0,,1.014*exp(x_0 * x_1) + 1.358*tanh(x_0**-1 * x_1**-1) + -1.359
feynman_II_15_5,OperonRegressor,ok,3,0.9838148672147229,0.7161607561138267,88,68.6,,(0.0000004486 + (1.0000003576 * ((((((((0.0131341070 * X1) / (2.7148742676 * X3)) * (78.9734268188 + (74.6021804810 * X2))) - 35.7943725586) - cos((127.8625946045 * X1))) + (((-1.1439999342) * X3) - (cos(((-1.1898372173) * X3)) * ((-85.0211181641) + ((-34.8858795166) * X2))))) * (0.0213113278 - ((-0.0080984412) * X1))) + ((0.2709409893 * X1) + (((-7.4483270645) - (5.0832629204 * X1)) * (((0.0044124993 + (0.0027142991 * X2)) - (0.0019992413 * X3)) * ((cos((11.2122087479 * X3)) - (cos((4.8055863380 * X3)) + ((-1.0489491224) * X3))) - (cos((6.6254034042 * X3)) + (0.3115241230 * X2)))))))))
feynman_II_15_5,ffx,ok,3,0.9723806709186095,0.935532647927219,352,7.2,,"2.51 - 9.43*max(0,X1-1.33) * max(0,-0.697-X2) - 6.81*max(0,X1-1.33) * max(0,X2-0.635) + 4.03*max(0,X1-1.33) * abs(X2) - 1.95*max(0,X0-0.376) * max(0,-0.697-X2) - 1.80*max(0,X0-0.376) * max(0,X2-0.635) - 1.66*abs(X2) + 1.33*max(0,X0-0.376) * max(0,-1.14-X2) - 1.21*max(0,X1-1.33) + 0.984*max(0,X1-1.33) * max(0,X0-0.376) - 0.839*max(0,0.879-X1) - 0.805*max(0,-0.0898-X0) + 0.631*max(0,-0.0898-X0) * abs(X2) - 0.460*max(0,X2-0.635) + 0.458*max(0,0.879-X1) * abs(X2) + 0.436*max(0,X0-0.376) + 0.401*max(0,0.879-X1) * max(0,-1.14-X2) + 0.398*max(0,X0-0.376) * abs(X2) + 0.371*max(0,X1-1.33) * max(0,-1.14-X2) + 0.359*max(0,0.879-X1) * max(0,X2-0.635) - 0.348*max(0,-1.14-X2) - 0.343*max(0,-1.14-X2) * max(0,-0.697-X2) - 0.293*max(0,-0.697-X2) * abs(X2) + 0.284*max(0,-0.0898-X0) * max(0,-1.14-X2) - 0.280*max(0,-0.697-X2) - 0.255*max(0,1.31-X0) + 0.242*max(0,-0.0898-X0) * max(0,X2-0.635) - 0.233*max(0,X2-0.635) * abs(X2) + 0.206*max(0,0.879-X1) * max(0,-0.697-X2) + 0.202*max(0,X1-0.879) - 0.191*max(0,X2-0.191) - 0.187*max(0,0.879-X1) * max(0,X0-0.376) - 0.156*max(0,-1.14-X2) * abs(X2) + 0.125*max(0,-0.0898-X0) * max(0,0.879-X1) + 0.113*max(0,X0-0.841) + 0.0560*max(0,-0.0898-X0) * max(0,-0.697-X2) - 0.0548*max(0,X0+1.02)"
feynman_II_10_9,MRGPRegressor,ok,3,0.3885581795458527,0.1579117549135312,428,3111.2,,"add(cos(sub(div(sqrt(X2), quart(quart(X1))), div(sin(cos(mul(X3, X1))), square(mul(mul(sin(sub(quart(cube(X2)), div(cos(X3), sqrt(X2)))), cube(sin(sub(mul(X2, X3), exp(mul(X2, mul(X2, X1))))))), log(sin(mul(X2, div(exp(cos(mul(quart(X2), X3))), exp(mul(X3, quart(add(X3, X2))))))))))))), mul(div(mul(sin(square(X1)), sqrt(log(mul(cube(exp(mul(X2, X3))), square(X2))))), sub(div(exp(X2), exp(sub(mul(mul(X2, X1), sin(X1)), add(X3, X2)))), mul(square(X2), sub(X1, mul(log(cube(X2)), exp(X1)))))), div(sin(sin(sub(mul(sin(sub(X1, quart(log(X1)))), quart(X2)), sin(mul(X2, div(sin(quart(X3)), sub(exp(X2), X1))))))), sqrt(mul(cube(X2), sin(sin(sin(sub(mul(sin(sub(X1, X3)), quart(X2)), mul(X2, X3))))))))))"
feynman_II_11_3,ITEARegressor,ok,5,0.967010949582808,0.022754234672644792,2,1699.2,,0.577*id(x_0 * x_1 * x_2**-1 * x_3**-1 * x_4) + -0.095*id(x_0 * x_1 * x_2**-1 * x_4) + 0.005
feynman_II_21_32,OperonRegressor,ok,5,0.9785087286072884,0.0053584523399127434,90,51.0,,(0.0002824208 + (1.0000967979 * ((exp(((-0.8254206777) * X2)) + 1.0526037216) * (((exp((exp(((0.3601226211 * X5) + ((-0.0745261833) * X2))) + ((-3.4371802807) - (1.1574672461 * X3)))) * exp(((0.4720497131 * X1) + ((-0.4342879057) * X5)))) - (((((-0.0914620832) * X1) + (0.0171836838 * X5)) + (0.2066090256 * X2)) + (0.3027042449 - ((-0.0295321178) * X3)))) + (exp((((((-1.7633007765) * X1) + ((0.0556161255 * X2) - (0.4037963450 * X3))) + (1.2931286097 * X4)) + exp(((0.1787250936 * X1) + ((-0.8024626374) * X5))))) * (((0.0650974661 + (0.0418081917 * X1)) + ((-0.0043179723) * X2)) ^ 2))))))
feynman_II_11_20,MRGPRegressor,ok,5,-1.955775721498183,12.180861930805154,446,3023.2,,"mul(mul(mul(cube(X4), sub(X4, sub(sqrt(X3), cos(X1)))), sin(mul(X3, exp(sub(add(add(X1, X2), sub(X3, X4)), X5))))), mul(cube(square(sub(X3, sub(X1, X5)))), add(sub(quart(sub(div(mul(X1, X2), div(X4, log(sub(div(cos(div(mul(X5, X3), quart(mul(exp(sub(X3, sub(mul(exp(sub(X3, sub(X4, X2))), cos(cube(mul(X3, X5)))), X2))), cos(sin(X2)))))), sqrt(X3)), add(div(mul(mul(exp(sin(X2)), X5), mul(exp(X2), cos(cube(mul(X2, X5))))), log(mul(X4, X2))), sin(X1)))))), X3)), sqrt(add(div(square(sub(mul(sin(X2), X3), cube(X4))), mul(exp(sub(X3, sub(mul(exp(sub(X3, sub(X5, X2))), cos(cube(mul(X5, X1)))), X4))), mul(X3, cos(cube(mul(X5, sub(mul(X1, X3), cube(X3)))))))), sub(cube(X5), log(X1))))), sub(cube(X5), X4))))"
feynman_II_21_32,ffx,ok,5,-1.4638498016178665,0.05737404011286111,1400,22.0,,"0.00710 - 28.7*max(0,-1.02-X4) * max(0,-1.04-X2) + 19.6*max(0,-1.02-X4) * max(0,-0.930-X3) + 19.4*max(0,X0-0.806) * max(0,-0.565-X4) + 18.7*max(0,X3-1.17) * max(0,-1.02-X4) - 17.3*max(0,X3-1.17) * max(0,-1.04-X2) + 16.8*max(0,X0-0.806) * max(0,-1.04-X2) + 15.9*max(0,-0.537-X1) * max(0,-1.04-X2) + 14.8*max(0,X3-1.17) * max(0,X3-0.751) - 14.1*max(0,X0-0.806) * max(0,-1.02-X4) + 12.9*max(0,-1.02-X4) * max(0,X3-0.751) + 10.7*max(0,X3-1.17) * max(0,-0.108-X4) - 10.6*max(0,X3-1.17) - 10.4*max(0,-0.0910-X1) * max(0,-1.04-X2) + 9.92*max(0,-1.04-X2) * max(0,-0.930-X3) + 9.66*max(0,-0.565-X4) * max(0,-1.04-X2) - 9.09*max(0,-0.565-X4) * max(0,-0.930-X3) + 8.22*max(0,-1.02-X4) * max(0,-0.537-X1) - 8.20*max(0,X3-1.17) * max(0,-0.565-X4) - 7.87*max(0,X0-0.806) * max(0,-0.108-X4) + 7.72*max(0,X3-1.17) * max(0,X1-0.355) + 7.04*max(0,-0.581-X2) * max(0,-1.02-X4) + 6.70*max(0,X3-1.17) * max(0,-0.581-X2) - 6.55*max(0,X3-0.751) * max(0,-1.04-X2) + 6.27*max(0,-0.581-X2) * max(0,-1.04-X2) - 6.10*max(0,-0.581-X2) * max(0,-0.565-X4) + 5.32*max(0,X3-0.751) * max(0,-0.537-X1) - 5.18*max(0,-1.04-X2) - 4.87*max(0,-1.02-X4) * max(0,-0.510-X3) - 4.72*max(0,-0.565-X4) * max(0,-0.537-X1) + 4.33*max(0,X3-1.17) * max(0,-0.0910-X1) - 4.26*max(0,-0.510-X3) * max(0,-1.04-X2) - 4.15*max(0,-0.0910-X1) * max(0,X3-0.751) + 3.95*max(0,-0.537-X1) * max(0,-0.930-X3) + 3.79*max(0,-0.108-X4) * max(0,-1.04-X2) + 3.63*max(0,-1.02-X4) * max(0,X1-0.355) + 3.52*max(0,X3-0.331) + 3.20*max(0,-0.581-X2) * max(0,-0.537-X1) - 2.98*max(0,-0.0910-X1) * max(0,-0.930-X3) + 2.97*max(0,-0.120-X2) * max(0,X3-1.17) - 2.89*max(0,-0.581-X2) * max(0,-0.0910-X1) + 2.80*max(0,X0-0.806) * max(0,-0.0910-X1) - 2.77*max(0,-0.0894-X3) - 2.74*max(0,X0-0.806) * max(0,-0.537-X1) - 2.69*max(0,X2-1.26) * max(0,-0.537-X1) - 2.66*max(0,-0.510-X3) * max(0,-0.537-X1) + 2.66*max(0,-0.120-X2) * max(0,-0.565-X4) - 2.66*max(0,X3-0.751) * max(0,-0.565-X4) - 2.63*max(0,X3-0.751) * max(0,X1-0.355) + 2.41*max(0,-0.510-X3) * max(0,-0.930-X3) + 2.40*max(0,-0.510-X3) - 2.39*max(0,X3-1.17) * max(0,-0.537-X1) - 2.28*max(0,X3-0.751) * max(0,-0.108-X4) - 2.18*max(0,-0.581-X2) * max(0,-0.930-X3) - 2.10*max(0,X1-0.801) + 2.09*max(0,-0.581-X2) + 1.87*max(0,-0.0910-X1) * max(0,-0.510-X3) - 1.87*max(0,-0.930-X3) - 1.81*max(0,-0.120-X2) * max(0,X0-0.806) - 1.70*max(0,-0.120-X2) * max(0,-1.02-X4) + 1.67*max(0,X0-0.806) * max(0,-0.581-X2) + 1.63*max(0,X0-0.806) * max(0,X3-1.17) - 1.56*max(0,-0.585-X0) + 1.34*max(0,-0.108-X4) * max(0,-0.930-X3) - 1.32*X3 + 1.29*max(0,-0.108-X4) * max(0,-0.537-X1) + 1.27*max(0,-0.565-X4) * max(0,-0.510-X3) - 1.18*max(0,-0.0910-X1) * max(0,-1.02-X4) - 1.17*max(0,X1-0.355) * max(0,-0.565-X4) - 1.16*max(0,-0.120-X2) * max(0,-1.04-X2) - 1.12*max(0,-0.983-X1) - 1.10*max(0,X1-0.355) * max(0,-0.930-X3) + 1.05*max(0,-0.565-X4) - 1.03*max(0,-0.0910-X1) - 1.00*max(0,-0.581-X2) * max(0,-0.510-X3) + 0.996*max(0,-0.120-X2) * max(0,-0.537-X1) + 0.977*max(0,X2-1.26) * max(0,-0.930-X3) - 0.968*max(0,X0-0.806) * max(0,-0.510-X3) + 0.964*max(0,-0.120-X2) * max(0,-0.0910-X1) + 0.930*X1**2 + 0.904*max(0,-0.120-X2) * max(0,X3-0.751) - 0.893*max(0,X0-0.806) * max(0,X3-0.751) - 0.824*max(0,X3-0.751) - 0.773*max(0,-0.537-X1) - 0.746*max(0,X0-0.806) + 0.714*max(0,X2-1.26) - 0.669*max(0,X4-1.27) + 0.654*X0**2 - 0.621*max(0,X1-0.355) * max(0,-0.108-X4) - 0.610*max(0,-1.02-X4) * max(0,-0.565-X4) + 0.609*max(0,X0-0.806) * max(0,-0.930-X3) - 0.600*max(0,X0-0.342) - 0.597*max(0,-0.120-X2) * max(0,-0.108-X4) + 0.593*max(0,-0.120-X2) * max(0,-0.930-X3) + 0.579*max(0,X1-1.25) - 0.575*X3**2 - 0.566*max(0,-0.120-X2) * max(0,X1-0.355) + 0.513*max(0,-0.0910-X1) * max(0,-0.537-X1) - 0.495*max(0,-0.581-X2) * max(0,-0.108-X4) + 0.493*max(0,X4-0.808) - 0.485*max(0,-1.05-X0) - 0.473*X2**2 + 0.468*max(0,0.355-X1) + 0.452*max(0,-0.120-X2) * max(0,-0.510-X3) + 0.435*max(0,-0.108-X4) * max(0,-0.510-X3) - 0.419*max(0,-0.108-X4) * max(0,-0.565-X4) - 0.416*max(0,0.342-X0) + 0.409*max(0,-0.581-X2) * max(0,X1-0.355) + 0.404*max(0,-0.121-X0) + 0.374*max(0,-0.120-X2) + 0.354*max(0,-1.02-X4) * max(0,-0.108-X4) + 0.339*max(0,-0.0910-X1) * max(0,-0.108-X4) + 0.337*max(0,0.751-X3) + 0.311*max(0,X2-0.342) - 0.289*max(0,X1-0.355) - 0.288*max(0,X4+0.565) + 0.278*max(0,X2+0.120) - 0.261*max(0,X0-0.806) * max(0,X1-0.355) - 0.232*max(0,X1+0.983) - 0.224*max(0,X1+0.0910) + 0.221*max(0,X1-0.355) * max(0,-0.510-X3) + 0.215*X0 + 0.206*max(0,X1-0.355) * max(0,-1.04-X2) + 0.184*X1 - 0.176*max(0,X2+1.04) + 0.175*max(0,-0.120-X2) * max(0,-0.581-X2) + 0.132*max(0,-0.581-X2) * max(0,X3-0.751) + 0.127*max(0,X4-0.350) - 0.123*max(0,-0.108-X4) + 0.123*max(0,X1+0.537) - 0.118*max(0,0.350-X4) - 0.0989*max(0,X2-0.803) - 0.0939*max(0,X0-1.27) - 0.0595*max(0,X0+0.121) - 0.0503*max(0,0.803-X2) + 0.0496*X2 - 0.0378*max(0,X3+0.510) + 0.0276*max(0,-1.02-X4) - 0.0204*max(0,-0.0910-X1) * max(0,-0.565-X4) + 0.00785*max(0,0.342-X2) + 0.00463*max(0,X4+0.108)"
feynman_II_24_17,OperonRegressor,ok,3,0.9254594995985923,0.2646995517587374,84,48.3,,(0.1620403826 + (1.0073040724 * (((exp((((-1.5623230934) - (1.2526051998 * X2)) - ((-0.1395530552) * X1))) - sin((((-0.2783021033) - ((-0.3992606699) * X1)) - sin(((-32.6519508362) * X2))))) + (((1.3644055128 - ((-1.0133991241) * X1)) - sin(((-34.5521392822) * X2))) + sin(((-34.3829612732) * X2)))) + (((2.5668077469 - ((-0.4012811780) * X2)) + sin(((-32.8697547913) * X2))) * ((cos((0.7233399153 - (35.0396423340 * X1))) * ((0.0506121591 - (0.0369725227 * X2)) - ((-0.0499986149) * X1))) - (0.8180521727 - ((0.0509708077 * X3) - ((0.0361467563 * X2) - ((-0.1442685872) * X1)))))))))
feynman_II_13_17,ITEARegressor,ok,4,0.9768045573612414,0.0043170757140584244,2,1674.6,,0.154*id(x_0**-1 * x_1**-1 * x_2 * x_3**-1) + -0.031*id(x_0**-1 * x_2 * x_3**-1) + -0.0
feynman_II_11_27,MRGPRegressor,ok,4,0.7263752103194427,0.20905879380917525,452,3003.7,,"add(div(square(add(div(X3, X1), sub(sqrt(X3), mul(mul(X2, X1), mul(mul(sqrt(exp(add(X3, X2))), X1), div(X4, div(square(add(mul(mul(X2, X1), exp(X2)), sub(add(X1, X2), mul(mul(sqrt(mul(mul(sub(sqrt(exp(add(X2, X3))), mul(X1, mul(mul(sqrt(exp(add(X1, X2))), add(X4, X3)), X4))), X1), add(X3, X3))), X1), mul(mul(sqrt(exp(add(X1, X2))), add(X4, X3)), div(mul(X2, X4), X2)))))), div(quart(div(quart(X4), X3)), cube(mul(X3, X3)))))))))), mul(square(cube(X4)), div(log(X2), cube(mul(X3, X3))))), add(mul(div(log(X2), cube(cube(X2))), X4), sub(sqrt(cos(log(X2))), mul(mul(mul(mul(X2, X1), X4), X1), div(square(add(X2, sub(sqrt(X2), mul(mul(X2, X2), mul(mul(sqrt(exp(add(X1, X2))), X3), X2))))), div(quart(square(sqrt(X4))), X3))))))"
feynman_II_24_17,ffx,ok,3,0.8715581030366255,0.3474644756423926,827,13.9,,"0.160 - 15.1*max(0,X2-1.35) * max(0,-0.516-X1) - 12.6*max(0,X1-0.873) * max(0,X2-1.35) + 11.2*max(0,X2-1.35) * max(0,-0.0530-X1) + 10.5*max(0,-0.979-X1) * max(0,X2-1.35) - 9.47*max(0,X0-1.35) + 7.13*max(0,X0-0.885) * max(0,-0.516-X1) + 7.09*max(0,-0.959-X0) * max(0,X2-1.35) - 6.82*max(0,X2-1.35) + 6.82*max(0,X0-0.424) * max(0,X0-0.885) - 6.46*max(0,X0-0.885) - 5.75*max(0,X1-0.873) - 5.64*max(0,X0-0.424) * max(0,-0.516-X1) - 5.52*max(0,-0.498-X0) * max(0,X2-1.35) - 5.40*max(0,X0-0.885) * max(0,-0.0530-X1) - 5.07*max(0,-0.498-X0) * max(0,-0.959-X0) + 5.01*max(0,-0.959-X0) - 4.97*max(0,X1-1.34) + 4.90*max(0,X2-1.35) * X1 + 4.59*max(0,X1-0.873) * X1 + 3.94*max(0,X0-0.424) * max(0,-0.0530-X1) + 3.44*max(0,X2-1.35) * max(0,X2-0.435) - 3.35*X1 * max(0,-0.0530-X1) - 3.20*max(0,-0.498-X0) * max(0,-0.979-X1) - 3.06*max(0,-0.498-X0) - 2.93*max(0,X0-0.424) + 2.43*max(0,-0.979-X1) * max(0,-0.959-X0) - 2.28*max(0,-0.0234-X2) * max(0,-0.959-X0) + 2.28*max(0,X1-0.873) * max(0,-0.959-X0) - 2.22*max(0,-0.0530-X1) - 2.16*X1 + 2.09*X0**2 + 2.09*max(0,-0.959-X0) * max(0,X2-0.435) - 1.96*max(0,-0.516-X1) - 1.81*max(0,-0.959-X0) * max(0,-0.516-X1) + 1.65*max(0,X1-0.410) + 1.57*max(0,X2-0.435) * max(0,-0.516-X1) + 1.55*max(0,-0.498-X0) * max(0,-0.516-X1) - 1.39*max(0,-0.498-X0) * max(0,-0.0530-X1) - 1.37*max(0,-0.979-X1) * max(0,X2-0.435) - 1.29*max(0,0.410-X1) - 1.17*max(0,-0.0372-X0) - 1.17*max(0,X2-0.435) * max(0,-0.0530-X1) - 1.15*max(0,-0.979-X1) * max(0,-0.516-X1) + 1.12*max(0,X2-1.35) * max(0,X0-0.885) - 1.10*max(0,-0.979-X1) * max(0,-0.0530-X1) + 1.09*max(0,-0.959-X0) * max(0,-0.0530-X1) + 1.05*max(0,-0.498-X0) * max(0,-0.0234-X2) + 1.05*max(0,X1+0.516) - 1.02*max(0,-0.498-X0) * max(0,X2-0.435) - 1.01*X1 * max(0,X0-0.885) - 0.954*max(0,X0-0.424) * max(0,X2-0.435) - 0.852*max(0,-0.979-X1) * max(0,-0.0234-X2) + 0.787*max(0,X1-0.873) * max(0,X2-0.435) - 0.645*max(0,-0.959-X0) * X1 - 0.604*max(0,X1+0.0530) + 0.588*max(0,X2-0.893) + 0.502*max(0,-0.979-X1) * max(0,X0-0.885) + 0.500*max(0,X2-0.435) * max(0,X0-0.885) + 0.494*max(0,X1-0.873) * max(0,-0.0234-X2) - 0.490*max(0,-0.0234-X2) + 0.479*X0 - 0.463*max(0,X1+0.979) - 0.433*X1 * max(0,X2-0.435) - 0.405*max(0,X0+0.0372) + 0.372*max(0,X2-0.435) + 0.350*max(0,0.435-X2) + 0.349*max(0,-0.979-X1) - 0.345*max(0,-0.498-X0) * X1 + 0.333*max(0,X0-0.424) * X1 + 0.330*max(0,X1-0.873) * max(0,X0-0.885) + 0.308*max(0,-0.0234-X2) * max(0,-0.0530-X1) + 0.265*max(0,0.424-X0) - 0.189*max(0,-0.940-X2) - 0.154*max(0,-0.0530-X1) * max(0,-0.516-X1) + 0.148*max(0,X2+0.482) + 0.114*max(0,-0.0234-X2) * max(0,-0.516-X1) + 0.0989*max(0,X2+0.940) - 0.0769*X1**2 + 0.0620*max(0,-0.498-X0) * max(0,X1-0.873) - 0.0585*max(0,0.873-X1) + 0.0454*max(0,-0.0234-X2) * X1 - 0.0235*X1 * max(0,-0.516-X1) - 0.0232*max(0,-0.979-X1) * X1 + 0.0229*max(0,X2+0.0234) - 0.0158*max(0,-0.0234-X2) * max(0,X0-0.885) - 0.00376*max(0,-0.482-X2)"
feynman_II_27_16,OperonRegressor,ok,3,0.9846531994680006,10.450722710833396,86,78.1,,(0.0000025582 + (1.0000081062 * (exp((2.6481556892 + (((0.3278731406 * X2) + (0.1539027691 * X3)) - exp(((((-0.0526412576) * X2) + (-0.1156722009)) - ((0.0590040125 * X3) - ((-0.3004369140) * X1))))))) - ((((((0.4648958147 * X3) - ((-0.8581285477) * X1)) - (-4.3013377190)) * exp((0.4280646443 * X2))) - (((-1.6041718721) + (0.0002608635 / ((-0.2247423083) * X1))) - ((0.0916451961 * X3) - ((-0.2887968421) * X1)))) - exp((((-19.7909870148) + (((-0.1719470620) * X1) / (0.1684129536 * X2))) + (((5.0762090683 * X2) + (9.4517955780 * X3)) - exp((((-12.6879129410) * X1) + 8.3439598083)))))))))
feynman_II_13_23,ITEARegressor,ok,3,0.9984896470263812,0.040854751689771734,2,1762.2,,0.957*id(x_0) + 0.135*exp(x_0 * x_1 * x_2**-1) + -0.077
feynman_II_11_28,MRGPRegressor,ok,2,-0.6328407777389449,0.37356604107082525,443,3005.5,,"sub(log(add(cos(cube(div(X2, div(sqrt(log(X1)), square(mul(quart(mul(X2, X1)), cos(mul(X2, X2)))))))), div(mul(log(X2), X1), cube(mul(quart(mul(square(sin(div(quart(X1), cos(X2)))), X1)), cos(X2)))))), sub(add(sin(quart(mul(quart(mul(X2, X1)), cos(mul(X2, sub(log(add(cos(cube(X2)), div(mul(X2, X1), cube(mul(quart(mul(X2, X1)), cos(exp(X2))))))), sub(add(sin(quart(mul(quart(mul(X2, X2)), cos(X1)))), mul(square(sin(log(square(square(sub(add(sin(quart(mul(quart(log(mul(X2, X2))), X1))), mul(square(sin(log(square(square(mul(X1, X2)))))), log(log(X1)))), quart(sin(quart(X1))))))))), sqrt(X1))), quart(sin(quart(X2)))))))))), mul(square(sin(log(square(square(div(mul(cube(X2), mul(X2, X1)), div(square(sin(quart(X1))), cos(X2)))))))), sqrt(X1))), quart(sin(quart(X1)))))"
feynman_II_27_16,ffx,ok,3,0.6589440156748878,49.26633296037286,631,9.1,,"0.281 + 17.7*max(0,X2-1.38) * max(0,-1.41-X1) + 12.8*max(0,X2-1.38) - 5.83*max(0,X2+0.516) * max(0,X2-1.38) - 3.42*max(0,X0-1.32) * max(0,-1.41-X1) + 2.71*max(0,X1-1.07) - 2.49*max(0,X2-1.38) * max(0,-0.416-X1) + 2.12*max(0,-0.991-X2) * max(0,-1.41-X1) + 2.05*max(0,X0-0.401) * max(0,X2-1.38) - 1.60*max(0,X0-0.401) * max(0,-0.991-X2) - 1.60*max(0,X1-1.07) * max(0,X1-0.0781) + 1.57*max(0,-0.991-X2) * max(0,X0-0.858) + 1.50*max(0,X1-1.07) * max(0,X0-0.858) - 1.28*max(0,-1.41-X1) - 1.08*max(0,X0-0.401) * max(0,X1-1.07) - 1.07*max(0,X1-1.07) * max(0,-0.971-X0) - 0.959*max(0,X0-0.401) + 0.906*max(0,-0.971-X0) * max(0,X2-1.38) + 0.894*max(0,X0-0.401) * max(0,-1.41-X1) + 0.869*max(0,X0-0.858) * max(0,-0.416-X1) + 0.861*max(0,X2+0.516) * max(0,-1.41-X1) + 0.850*max(0,X1-1.07) * max(0,X2+0.516) - 0.834*max(0,X2+0.516) * max(0,-0.971-X0) + 0.832*max(0,X0-0.401) * max(0,X2+0.516) - 0.778*max(0,X0-0.401) * max(0,-0.416-X1) + 0.774*max(0,X2-0.434) + 0.763*max(0,X0-0.858) - 0.750*max(0,X1-1.07) * max(0,X2-1.38) - 0.724*max(0,X0-0.858) * max(0,X1-0.0781) + 0.724*max(0,X0-0.858) * max(0,-1.41-X1) - 0.677*max(0,X2-0.910) - 0.643*max(0,X2+0.516) * max(0,X0-0.858) + 0.626*max(0,-0.971-X0) * max(0,-0.416-X1) - 0.612*max(0,X1-0.0781) * max(0,-0.971-X0) + 0.524*max(0,X1-0.0781) * max(0,X2-1.38) - 0.524*max(0,X1-0.573) + 0.492*max(0,X0-0.401) * max(0,X1-0.0781) - 0.486*max(0,-0.991-X2) * max(0,X1-0.0781) - 0.459*max(0,0.858-X0) - 0.447*max(0,X0+0.514) - 0.431*max(0,-0.971-X0) * max(0,-1.41-X1) - 0.402*max(0,X2+0.516) * max(0,-0.416-X1) + 0.395*X0 + 0.368*max(0,X2+0.516) * max(0,X1-0.0781) + 0.350*max(0,-0.991-X2) + 0.327*X0**2 + 0.321*max(0,X1-1.07) * max(0,-0.991-X2) + 0.303*X2 - 0.286*max(0,X0-0.401) * max(0,X0-0.858) + 0.251*max(0,-0.991-X2) * max(0,-0.971-X0) - 0.250*max(0,-0.516-X2) + 0.228*max(0,-0.911-X1) - 0.221*max(0,X0-1.32) + 0.197*max(0,X1-0.0781) + 0.193*max(0,X0-0.858) * max(0,X2-1.38) + 0.191*max(0,-0.971-X0) - 0.161*max(0,-0.991-X2) * max(0,-0.416-X1) + 0.136*max(0,X1+0.416) + 0.0954*max(0,X2+0.516) - 0.0844*max(0,-0.416-X1) + 0.0811*max(0,-0.416-X1) * max(0,-1.41-X1) - 0.0678*max(0,X2+0.0406) + 0.0648*X2**2 + 0.0281*max(0,X0+0.0566) - 0.0157*max(0,0.0781-X1)"
feynman_II_27_18,OperonRegressor,ok,2,0.9818335182816238,2.953433987623879,90,51.7,,((-0.0007004669) + (1.0010277033 * ((((cos((6.1960649490 * X2)) + (0.0021572416 * X2)) / cos((6.1940717697 * X2))) + ((((0.0561016575 * X1) + (0.4158851504 * X2)) ^ 2) + (0.2089519501 * X1))) + (((-1.1847889423) - ((-0.8569304943) * X2)) + ((((((-0.0005154008) * X1) + (-0.0001770073)) / (cos((0.0661267489 - (2.3478627205 * X2))) + (0.5889211297 * X2))) + ((((0.0745112821 * X1) + (0.5680159330 * X2)) * (0.1290791482 * X1)) + (0.0637951568 * X1))) * (((((-4.8698740005) * X2) * (0.0606969185 * X1)) - cos((1.0055972338 - ((-5.0022950172) * X2)))) - ((-2.8530457020) - (0.8023831844 * X2))))))))
feynman_II_13_34,ITEARegressor,ok,3,0.9962274680689573,0.12284954439900013,2,1551.8,,0.928*id(x_0 * x_1) + 0.774*id(x_0 * x_1 * x_2**-1) + -0.06
feynman_II_11_3,MRGPRegressor,ok,5,-1.1840359676622887,0.18514296674025488,404,3021.3,,"div(sub(add(cos(square(mul(log(mul(div(log(X5), log(mul(exp(mul(X3, sub(mul(X4, sub(sub(X3, X2), X1)), X1))), div(add(sqrt(X5), X2), cos(X2))))), mul(mul(X3, sub(X3, X1)), sub(X2, X4)))), X4))), X1), log(X1)), sin(cos(sub(sub(div(X4, cube(square(log(sub(add(X5, X1), square(sub(X4, X2))))))), div(mul(log(sub(mul(X1, sub(X2, X4)), X4)), cos(square(div(sqrt(add(X3, X2)), exp(div(cube(X4), exp(mul(X1, X4)))))))), sin(cube(square(add(X4, mul(X4, sub(sub(X3, X2), X1)))))))), div(quart(X3), mul(div(sqrt(div(sub(mul(add(X5, X1), X2), quart(X3)), cos(mul(div(cube(X4), exp(mul(X4, X3))), X3)))), exp(div(cube(X4), exp(mul(quart(X4), X4))))), X1))))))"
